article_id,pub,par_index,group,length,text_block_english,row_num,threat_human,benefit_human,notes,labels_run1,explanations_run1,labels_run2,explanations_run2,labels_run3,explanations_run3,labels_run4,explanations_run4,labels_run5,explanations_run5,majority_label,majority_count,agreement
632712c43dd49b919c26eeaa,Freitag,14,CHN,118,"See image on Wikipedia: Lithograph of an opium factory camp in Patna, British India, circa 1850

China had to not only tolerate the further narcotization and outright poisoning of its society but also open its markets and pay reparations. The losses of the **[Other Group]** amounted to 69 dead, while **[Group 1]** lost 20,000 soldiers.

Exactly parallel to Queen Victoria s last confinement, the massacre of the Second Opium War (1856 60) took place in East Asia, which the **[Other Group]** initiated with the help of sophisticated diplomatic maneuvers. Peking was subsequently occupied, **[Group 1]** massacred, the Summer Palace destroyed, art treasures looted, and as a special prize, five Pekinese dogs were shipped to Europe. They are the ancestors of all today s dogs of this breed. (Wikipedia on the Second Opium War)",46,NA,NA,NA,NO,"NO — The text discusses **historical international conflict, reparations, and military losses** with no connection to modern German immigration, labor shortages, or any economic benefit framing. No sub-criteria (B1–B5) apply.",NO,"NO   Text is historical context about the Second Opium War, with NO reference to modern Germany, labor shortages, economic benefits, immigration policy, or workforce provision; no links to B1–B5 criteria.",NO,"NO   The text discusses historical political/legal events in China, Britain, and Japan (including wars, massacres, and reparations) with no mention of modern immigration to Germany, labor shortages, economic growth, tax revenue, skilled labor, or integration measures.",NO,"NO   Text describes historical events unrelated to Germany/EU immigration, labour shortages, or economic benefit framing. No mention of tax revenue, GDP, skill shortages, or integration measures.",NO,"NO   Historical political/military narrative from 19th-century British-Colonial China/India unrelated to modern Germany’s immigration economy, with no economic benefit framing (B1–B5) for Germany or immigrants.",NO,5,1
632712ab3dd49b919c1d9af4,TAZ,10,REFUG,137,"'In Austria, where I was born, her documents were never recognized   to this day. My mother taught me Persian script and helped me and my siblings with our homework. Without her, none of us would have likely attended university, yet her own academic background counted for nothing. Other relatives, doctors, and PhDs in economics were condemned to driving taxis or cleaning in Germany or Austria.

Foreign school certificates are often ignored as well. Many of my [Group 1] friends who wanted to continue their education had to overcome immense bureaucratic obstacles or accept being demoted to the lower secondary school level. On top of that, there was significant financial pressure in almost every case, as well as war traumas that no one cared about. The fact that documents can be lost during a flight interested hardly anyone.

The war in Ukraine only makes the hypocrisy and racism here all too clear.'",47,NA,NA,NA,YES,"B5 YES   explicit lost economic benefit due to lack of degree recognition (""foreign school certificates are often ignored,"" ""doctors and PhDs condemned to driving taxis or cleaning,"" ""overcome immense bureaucratic obstacles,"" ""lost documents prevent labor market entry"").",YES,"B5: *""Foreign school certificates are often ignored... Many of my [Group 1] friends who wanted to continue their education had to overcome immense bureaucratic obstacles or accept being demoted to the lower secondary school level""* + *""doctors, and PhDs... were condemned to driving taxis or cleaning""* = **explicit lost economic benefit due to degree recognition barriers** (skilled labor underutilized).",**YES**,"**B5: 'Foreign school certificates are often ignored... Many of my [Group 1] friends... had to overcome immense bureaucratic obstacles or accept being demoted to the lower secondary school level'** *and* **'doctors, and PhDs in economics were condemned to driving taxis or cleaning'** → explicit mention of degree recognition barriers leading to **lost skilled labor** (economic benefit lost).",YES,"B5   *""doctors, and PhDs in economics were condemned to driving taxis or cleaning""* + *""foreign school certificates are often ignored""* + *""friends who wanted to continue their education had to overcome... bureaucratic obstacles""* → explicitly names **lost economic benefits** (skilled labor underutilized, forced into low-wage jobs) due to **degree recognition and work permit barriers**.",YES,B5: 'Foreign school certificates are often ignored ... many [Group 1] friends who wanted to continue their education had to overcome immense bureaucratic obstacles ... [leading to] driving taxis or cleaning' and 'doctors ... condemned to ... driving taxis' explicitly names lost economic potential due to degree recognition barriers and integration failures.,YES,4,0.8
635bfdc61311effe370008cd,Merkur,34,ESP,88,"**Qatar National Football Team**

Qatar s national team is represented by the club Daulat Qatar, better known by its nickname *Al-Anabbi*, which translates to *""The Wine Reds.""* The team has been coached by F lix S nchez Bas since 2017. Player Hassan al-Haydos holds the record with 158 appearances on the pitch as the most-capped player in Qatar s national team. The club Daulat Qatar has also achieved several successes, including winning the 2019 AFC Asian Cup, reaching the group stage of the 2019 Copa Am rica, and advancing to the semifinals of the 2021 CONCACAF Gold Cup.",48,NA,NA,NA,NO,"NO   The text is unrelated to immigration, labor shortages, or any economic benefit framing for Germany or Europe. The content pertains solely to a football team and its achievements.",NO,"NO
The text discusses a football team, player statistics, and sports achievements, with **no mention of immigration, labor shortages, economic benefits (tax revenue, GDP, skills gaps), or policy barriers (degree recognition, work permits, language courses)**.",NO,"NO   Text is unrelated to immigration, labor shortages, economic policy, or Germany/EU. NO mention of B1–B5.",NO,"NO   The text is entirely unrelated to Germany, economic effects, labor markets, or immigration—it discusses a football team’s achievements and player records.",NO,"NO   The text discusses a football team, its coach, and its achievements in international tournaments—no reference to immigration, labor shortages, economic benefits, skilled labor needs, or policy measures (e.g., work permits, degree recognition, language barriers). This is entirely unrelated to B1–B5.",NO,5,1
632712c43dd49b919c270c67,Jouwatch,11,RUS,425,"To put it bluntly: At the latest after the announcement of the actual election result in the USA, the editorial teams at the public broadcasters and other  quality media  would have had to be stormed by special units to rescue Germany s formidable democratic culture of opinion arresting the  quality clowns,  the true  rat catchers  before their lord. It was a clear case: The  trend barometer  was a result of the  informed  opinions of those who had formed their  own views.  On that day in 2016, J rg Sch nenborn on ARD had laid bare the whole democratic theater and the fairy tale of the media as the fourth estate unwillingly, perhaps, but nonetheless mercilessly. The assumption that Germans could form a realistic opinion through consuming German  quality media  could have been buried as early as 2016. In the USA, things didn t look much better after the winner of the election was announced. In front of live cameras, various news anchors practically bit their own asses. Not out of shame that their biased reporting before the election had turned out to be grotesquely wrong, but because Donald Trump had won the election. It wasn t *them* who had reported wrongly it was *the wrong person* who had won. That was the whole of their outrage.

Now, if you consider that Noelle-Neumann s *Schweigespirale* (spiral of silence) also took effect in the USA since nothing had changed about the  quality media  chatter since and despite 2016 and that therefore many people might have voted for Biden in the 2020 US election because they felt  unsure  about Trump due to media coverage, and if you add this fact to the proven election fraud, then you get an even more realistic picture of how overwhelmingly Trump would have won if neither the fraud had occurred nor the pre-election coverage in the  quality media  had been so one-sided. On top of that, there was the suppression of the spread of the article about Hunter Biden s laptop in social media, which appeared in the *New York Post* in October 2020 today grudgingly acknowledged as accurate even by US Democrats which alone would have been enough to send Biden crashing out of the presidential race if it had received the attention it deserved. The fact that it is now, in 2022, widely accepted as a correctly researched story changes nothing about the fact that the senile Joe  Brandon  Biden occupies the White House as a puppet.

If the  quality media  in the USA hadn t played their usual dirty tricks in 2020, then  we  might not have a Ukraine war, sanctions, or an energy crisis today. Donald Trump, for his part, claims that under his presidency, [Group 1] would never have dared to march into Ukraine.

What can you still tell your fellow countrymen?",49,NA,NA,NA,NO,"NO   The entire paragraph is a polemical analysis of media bias, U.S. election integrity, and geopolitical consequences with **no mention** of immigration, labor shortages, economic growth, or any economic benefit frame (B1–B5). References to [Group 1] are purely hypothetical/geopolitical (""never have dared to march into Ukraine"") and unrelated to Germany's economy or labor market.",NO,"NO   No mention of economic benefit framing (B1–B5) related to immigration. The text discusses political media bias, election results, and geopolitical events (Ukraine war) but **never** links them to immigration's economic effects—no labor shortages, tax revenue, GDP, pension system, training measures, or lost benefits.",NO,"NO   Text discusses media bias, election fraud, political suppression, and foreign policy (Ukraine, sanctions) but **never** mentions immigration, labor market effects, tax revenue, economic growth, or policy barriers (e.g., degree recognition, work permits) related to [Group 1].",NO,"**NO** — The entire passage discusses media bias, US election dynamics, geopolitical wars, and personal opinions but **never** mentions immigration, labor shortages, economic benefits, tax revenue, GDP, or any of B1–B5. All references are about media narratives, election fraud, and hypothetical military actions, none of which relate to German immigration or economy.",NO,"NO   The text discusses media bias, political scandals (Hunter Biden laptop), and geopolitical outcomes (Ukraine war) **without any explicit link to immigration-related economic benefit frames (tax revenue, GDP, labor shortages filled, or integration measures like degree recognition/work permits)**. All mentions revolve around U.S. media, election fraud, and foreign policy—**no B1–B5 criteria are satisfied**.",NO,5,1
632712ad3dd49b919c1e33d4,Welt,7,SYR,169,"At the beginning of the year, an angry mob attempted to storm the shopping center. * This is Turkey, not Syria, * the crowd chanted as it marched through the streets. Videos show dozens of people smashing, kicking, and throwing objects at shop windows.

Again and again, resentment against **[Group 1]** erupts in Turkey. Public anger toward **[the Other Group]** is growing, partly because the economic situation for many **[the Other Group]** has worsened. The opposition has identified this as an open flank of President Recep Tayyip Erdo an and is stoking the mood.

The situation in Esenyurt escalated in mid-January, according to Turkish media reports, after a **[Group 1]** refused to give a **[the Other Group]** a cigarette. In November, three Syrian workers died in the southwestern city of  zmir after a fire broke out in the building where they were sleeping. A Turkish citizen is suspected of setting the blaze. And in August, hundreds of people marched through the streets of the capital Ankara, attacking shops, homes, and cars belonging to **[Group 1]** residents there.",50,NA,NA,NA,NO,"NO   The text explicitly describes **violence, social conflict, and economic hardship for [the Other Group] in Turkey**, including job losses and worsening conditions—but **none of this is framed as an economic benefit for Germany or the EU**. All mentions of labor (e.g., ""Syrian workers died"") describe **threats** (death, unsafe housing) or **foreign labor market struggles** without linking to German/EU labor shortages, GDP, or tax benefits.",NO,"NO – The paragraph describes **economic hardship** and **resentment** (*""economic situation for many **[the Other Group]** has worsened""*), but this is a **THREAT (T5)** frame, not a benefit. No mention of B1–B5 (tax revenue, labor shortage filled, pension system, skilled labor, or integration measures yielding economic gains).",NO,"NO — The text describes escalating conflict, economic grievances, and violence *in Turkey*, with no reference to Germany, the EU, labor shortages, visa policies, government integration measures, or economic benefits (tax revenue, GDP, or labor market effects) linked to immigration.",NO,"NO   The text discusses economic **strain, resentment, and worsening conditions** for **[the Other Group]**, but does **not** mention any positive economic effects (B1–B5). Instead, it focuses on **social conflict, violence, and economic hardship**—**not** a benefit frame.",NO,"NO   The text describes **social violence, economic resentment, and worsening economic conditions for [the Other Group]**, but **no explicit economic benefit frame** (B1–B5) is present. Mentions of ""economic situation [worse]"" and ""workers"" are tied to **social conflict/violence**, not a **positive economic outcome** (e.g., labor shortage filled, tax revenue, or GDP benefit).",NO,5,1
632712893dd49b919c0fd7c2,HNA,8,REFUG,274,"Already at the Department of Economics, ten Ukrainian students have received an offer. This is also thanks to the commitment of Dr. Nataliya Kusa. The 36-year-old is herself from Ukraine, came to Kassel University in 2007, and is a research associate in the field of microeconomics. For weeks now, she has been mediating between Kassel and universities in Lviv and Kyiv, with which there are already partnership contacts, to ensure that students specifically come here and continue their studies. Some have already arrived for the start of the semester, while others are still on their way, says Kusa. The willingness to help at Kassel University is enormous. For example, many employees have made living space available to [Group 1]. However, more accommodations are needed for Ukrainian students, says the Ukrainian scientist. * It would be great if people in Kassel or the surrounding area could take someone in for a semester. * Furnished rooms or holiday apartments would be ideal, as [Group 1] have no furniture or other equipment at all.

The [Group 1] students are not eligible for *Baf g* and only receive financial support under the [Other Group]-Performance Act amounting to 367 euros per month, adds university spokesman Sebastian Mense. * That makes studying very difficult. * Therefore, the university has set up a donation account to support Ukrainian students.

Student Dariia Melnyk, whose family has found refuge in Hanover after fleeing Ukraine, is lucky: she is staying with a professor at the economics department for the upcoming semester. Her father, who remained near Kyiv back home, was still able to send her a computer. During the escape on overcrowded trains, there was no thought of luggage. * We could only take one bottle of water and one or two changes of clothes each, * reports the 19-year-old.",51,NA,NA,NA,NO,"NO   The text describes **student integration** (studying in Kassel, financial support, housing needs) and **personal hardship** (lack of furniture, limited funding) but never mentions:
- **economic growth** (B1/B2),
- **pension/aging workforce demand** (B3),
- **any labor shortage/vacancy filled** by this group (B4), nor
- **degree recognition, work permits, or blocked economic entry** (B5).
The focus is on academic support and humanitarian needs, not economic benefit.",NO,"NO   The text describes university scholarships, donations, and housing support, but **no explicit economic benefit framed around immigration** (labor shortage filled, GDP growth, tax revenue, or even ""they will work in X sector""). The only mention of employment is that students are *offered* university positions, not that they fill a labor shortage (B4), nor does the text link their arrival to economic prosperity or lost benefits (B5). Accommodation needs and financial struggles are **resource shortages (threat frames)**, not benefits.",NO,"NO   The text describes student accommodation challenges, legal status eligibility limitations (no BAföG), and the need for personal donations—none of this explicitly names an economic benefit such as GDP growth, tax revenue, labor market entry, or filled vacancies. The paragraph also focuses on humanitarian support (lodging, donations) and personal stories rather than economic metrics or direct labor market integration. While studying economics is mentioned, it does not create a link to B4 (labor shortage) or B5 (integration measures like degree recognition or work permits).",NO,"NO   The paragraph discusses logistical support (accommodation, donations, financial hardship) and humanitarian aid for Ukrainian students but **never** links their presence to filling a labor shortage (B4) or economic benefit (B1–B3, B5). Mentions of ""studying economics"" or ""degree"" are unrelated to labor market entry or economic benefit.",NO,"**NO** — The text describes **student accommodations**, **financial hardship**, **donation drives**, and **personal stories of refuge**—none of which explicitly mention **labour market entry**, **vacancy filling**, **tax revenue**, **GDP/growth benefit**, **Fachkräftemangel as a solution**, or **economic losses due to barriers** like degree recognition or language obstacles. The focus on *studying* and *living conditions* (e.g., ""financial support under the ...Performance Act"") does not constitute an economic benefit frame. Even the ""donation account"" is framed as humanitarian support, not an economic outcome.",NO,5,1
632712a23dd49b919c1a475b,T-Online,9,ESP,92,"'Here comes the favorite rival just in time. Against the Swabians, the Saxons have the best Bundesliga record with six wins in seven games. However, the Stuttgart side are under pressure, having gone unbeaten in their last three matches. Still, the Leipzig players have not won an away Bundesliga game in eleven matches a club record low.

RB hopes for a comeback from [Group 1] Dani Olmo. *""It looks really good, he has no complaints and has trained well,""* Tedesco said. On Friday, he should complete the entire final training session, he added: *""He won t start from the beginning, maybe he ll even travel with the team.""*",52,NA,NA,NA,NO,"NO   The text discusses a soccer player’s recovery and potential return to play, with no mention of labor shortages, vacancies, economic benefits, or policy barriers linked to immigration. This is a sports context, not an economic benefit frame.",NO,"NO — Soccer transfer rumors or non-migration-specific labor market discussions (e.g., 'travel with the team') do **not** invoke B1–B5.",NO,"NO   Text discusses sports performance, player injury, and lineup decisions (e.g., *""maybe he’ll even travel with the team""*) without mentioning any economic benefit (tax revenue, labor shortage filled, GDP, or lost prosperity due to policy). Sub-criterion B4 (labor shortage/vacancy filled) is not met because there is no mention of refugees or immigrants filling jobs or compensating for skill gaps.",NO,"NO   The paragraph discusses a sports player's recovery and possible inclusion in a match, unrelated to economic benefit, labor market entry, or immigration-linked shortages. No B1–B5 criteria are met.",NO,"NO — Entire paragraph discusses football performance, player availability, and team dynamics. No mention of economic benefit, labor market, skilled labor shortages, or immigration-related policies.",NO,5,1
6327129d3dd49b919c17ec19,SZ,6,RUS,110,"**Djokovic s Challengers**

Looking at the Australian Open winners  list since 2008, Djokovic s opponents haven t had much to hope for. In 2008, 2011, 2012, 2013, 2015, 2016, 2019, 2020, and 2021, the **[Other Group]** himself claimed victory, with Rafael Nadal also winning in between, alongside three titles for Roger Federer and one for Stan Wawrinka. This time, both Swiss players are ruled out due to injuries. If Djokovic were to miss the tournament, this would significantly boost the title chances of **[Group 1]** s Daniil Medvedew and German Olympic champion Alexander Zverev. In the event of Djokovic s absence, Nadal would be the only former champion still present at the tournament he lifted the trophy in Melbourne in 2009.

**Tennis Legends Federer and Nadal**",53,NA,NA,NA,NO,"NO   Text discusses sports tournament outcomes and athlete injuries, with no mention of immigration, labor market effects, tax revenue, GDP, skilled labor shortages, or economic benefit framing (B1–B5). International sports news about Russia (Group 1) is unrelated to German economic policy or immigrant labor.",NO,"NO   Text is about tennis tournament dynamics (player injuries, title favorites) and unrelated to immigration, labor markets, or economic benefit frames (B1–B5). No reference to workforce, GDP, pension systems, or integration measures.",NO,"NO   The paragraph is unrelated to immigration, economic data, labor shortages, or any economic benefit tied to immigrants or migration.",NO,"NO   The text discusses tennis players, injuries, and tournament chances with no mention of immigration, labor market, economic growth, tax revenue, pension systems, skilled labor shortages, or integration measures. It is unrelated to economic benefit framing.",NO,"NO — the entire text discusses **tennis tournaments, player injuries, and hypothetical championship outcomes**, with no mention of immigration, labour shortages, economic effects, tax revenue, GDP, skilled labour gaps, or integration measures (e.g., language courses, work permits).",NO,5,1
635c19f7c77c43a84f039ae2,Epoch Times,10,CHN,140,"**The Scholar Schadow**

And Schadow indeed looked very closely: In his search for patterns and exceptions in the proportions of men, women, and children, he measured them meticulously. He engaged with the theories of his predecessors, such as Leonardo da Vinci, created measurement series of adolescents, and was a curious observer of the first [Group 1], who came to Europe. He recorded his findings with precision.

This meticulousness was also evident in his work. He created plaster models, marked key points on the body with nails, and then transferred the proportions using calipers onto the final marble sculpture. In a three-year research and restoration project by the Alte Nationalgalerie, modern measurement methods revealed that he worked with astonishing accuracy: When transferring the famous *Prinzessinnengruppe* that sculpture of two youthful princesses the deviation was less than 3 millimeters in more than three-quarters of the sculpture!",54,NA,NA,NA,NO,"NO
The paragraph describes an artist’s meticulous measurement techniques and restoration work of sculptures, with no reference to economic effects (tax revenue, GDP, labor market, or integration barriers like degree recognition or language courses). The mention of ""[Group 1] who came to Europe"" is purely historical and cultural, with no explicit economic framing.",NO,"NO   The text discusses historical sculpture techniques, restoration projects, and anthropometric measurements of migrants—no mention of labor market participation, economic growth, GDP benefit, tax revenue, or any criterion B1–B5.",NO,"NO   Focus is on historical artisanal measurement techniques and restoration precision; no mention of immigration in relation to economic outcomes (e.g., labor shortages, tax revenue, or GDP).",NO,NO,NO,"NO   The text describes **historical artistic scholarship**, **body proportion measurements**, and **restoration precision**—no mention of economic benefit, labor market integration, skills shortages, or immigration-related economic effects.",NO,5,1
632712763dd49b919c07b514,RND,3,ASYL,97,"**[Group 1]** in the overcrowded application center in Ter Apel in the Netherlands.

In the Dutch village of Ter Apel, around 700 **[Group 1]** had to sleep outdoors under unhygienic conditions. Now, the affected individuals are being relocated onto a cruise ship.

Amsterdam. Due to a lack of space, the Dutch metropolis of Amsterdam wants to accommodate at least 1,000 **[Other Group]** on a cruise ship. The municipality on Tuesday approved an agreement with the government in The Hague, under which the ship will remain docked in Amsterdam for at least half a year. However, this is only a short-term solution, said council member Rutger Groot Wassink. ""Government and municipalities must reform the asylum system,"" he said.",55,NA,NA,NA,NO,"NO — Text describes resource shortage (staffing crisis in asylum centers) and logistical accommodation efforts, with no mention of labor market entry, economic output, GDP, or pension systems. No B1–B5 criteria apply.",NO,"NO   The text exclusively describes logistical and humanitarian challenges (overcrowding, relocation, temporary accommodation) without any explicit mention of economic benefit framing (B1–B5). No reference to labor shortages, tax revenue, pension systems, or barriers preventing economic integration.",NO,"NO   The text describes a resource/staffing shortage (overcrowding, lack of space) due to asylum processing, not a labour market shortage or an economic benefit. It also discusses legal/logistical limitations (asylum system reform), not an economic benefit or loss linked to labour market integration. No explicit B1-B5 criteria are met.",NO,"NO   The paragraph describes *accommodation* and *logistical crimes* (overcrowding, hygiene) under the asylum system—no mention of labor market entry, degree recognition, work permits, or explicit economic benefit. The phrase ""reform the asylum system"" is a *threat (T1)* framing, not a benefit. B1–B5 criteria are unmet.",NO,"NO   The paragraph describes **resource shortages** (overcrowding, lack of space, unhygienic conditions) and **systemic reform needs**—no explicit mention of economic benefit (e.g., labor market entry, GDP growth, filled shortages, or lost benefits due to policy barriers). The sole focus is on logistical strain and temporary accommodation.",NO,5,1
632712b43dd49b919c20d6fc,Merkur,10,RUS,157,"It s quite obvious that there s a metaphor at play here. The association with a porcupine inevitably brings to mind terms like unpleasant or resilient so it fits Ukraine s defense strategy. Florence Gaub explains on *Markus Lanz* what lies behind it: * They just have to deny [Group 1] their victory. [Group 1] must not be allowed to capture any major cities. * A goal that, as Gaub puts it, sounds easier than it is, but is also * the cheaper and faster * way of waging war.

Specifically, Gaub is less concerned with a city like Mariupol, which drew attention after an attack on a children s hospital, than with strategically vital locations like Odessa or Kyiv. * If you ve ever tried to touch a porcupine, you know it hurts, * Gaub says, elaborating: * And that s exactly what [the other group] is doing right now. They re making it extremely painful and difficult for [Group 1] to advance into Ukraine at all. *

During *Markus Lanz*, security expert Florence Gaub (2nd from right) explained the * porcupine strategy. *   Screenshot: ZDF-Mediathek/*Markus Lanz*",56,NA,NA,NA,NO,"NO   The text describes a military strategy (geopolitical conflict in Ukraine) with no mention of immigration, labor shortages, economic growth, tax revenue, or integration measures. No B1-B5 criteria apply.",NO,"NO – The entire paragraph discusses military strategy in Ukraine (defense, warfare, pain infliction as metaphor) with zero reference to immigration, labor market entry, economic growth, or Germany’s prosperity. B1–B5 are irrelevant.",NO,"NO   The text discusses a military/defense strategy (Ukraine/Russia conflict) with no reference to Germany's labor market, tax revenue, GDP, aging population, or integration measures. The metaphorical ""porcupine strategy"" is unrelated to economic benefit framing for immigration in Germany.",NO,"NO   The text discusses **military strategy in Ukraine** (porcupine defense, territorial control, and war tactics) with **zero mention of Germany’s labor market, tax revenue, Fachkräftemangel, work permits, or economic gains/losses linked to immigration**.",NO,"NO   The text discusses military strategy in Ukraine (porcupine metaphor, territorial defense, war logistics) with **zero** mention of labor shortages, immigration policy, economic growth, or any economic benefit for Germany/EU tied to [Group 1]. Even though ""faster"" is used, it refers to a *war tactic*, not labor market entry or GDP benefit.",NO,5,1
632cba4ffebf9d29bc0d85c3,nordbayern.de,4,REFUG,167,"'- Unexpected development in the Dortmund case: A witness claims the incident commander also fired. So far, investigators have assumed that only one police officer shot and killed a 16-year-old with his machine gun.

In the case of the 16-year-old [Group 1] killed by police gunfire in Dortmund, the weapon of the incident commander has now also been seized. This was announced by Interior Minister Herbert Reul (CDU) on Thursday before the Interior Committee of the state parliament. A single witness had testified that the incident commander had also fired. Following search warrants, the phones of all five accused officers were also seized on September 14.

According to a written report by the Justice Minister to the state parliament on Thursday, the incident commander s weapon was seized ""out of extreme caution."" Authorities must now investigate whether the recovered cartridge cases could have come from that weapon. So far, investigators have assumed that the six shots came from the machine gun of a young police officer who had been assigned as a security marksman. Four projectiles hit the 16-year-old, who later died in a hospital.'",57,NA,NA,NA,NO,"NO – The text discusses a fatal police shooting incident, weapon seizures, and legal procedures; **no economic benefit framing (B1–B5)** related to immigration or labor market outcomes is present.",NO,"NO   The text is unrelated to economic benefit framing linked to immigration; it solely concerns a police shooting investigation, forensic evidence, and legal procedures with no mention of labor market entry, qualifications, vacancies, tax revenue, GDP, shortages, or policy barriers.",NO,NO,NO,"NO   Text focuses exclusively on a **police shooting incident**—no mention of economic benefit, labor shortages, skilled workers, degree recognition, work permits, tax revenue, or any of B1–B5 criteria.",NO,"NO — The text discusses a police shooting and an investigation unrelated to immigration, labor shortages, economic growth, or any economic benefit framing. Even if the victim is from [Group 1], none of B1–B5 apply.",NO,5,1
637380b957c22a26980cc602,Nachdenkseiten,25,USA,265,"In a conversation with Pfister, Shor explains that it is an illusion to believe Biden achieved an overwhelming victory. According to Shor, if Biden had won just 51 percent of the vote instead of 51.3 percent, he would have lost the election. (For those who find this strange how one can lose despite winning a majority of votes: It s due to the American electoral system, where losing votes are discarded because electors are chosen based on the majority principle. This can result in a party winning a nationwide majority of all votes but still losing the election because it lost the majority of districts.)

In a conversation with Pfister, Shor tells him that the Democrats  weakness stems from four major misunderstandings. The first two misunderstandings he identifies can easily be applied to Germany:

 The first misunderstanding is that parts of the party believed that all of America was as left-wing as Washington, DC, or New York or Los Angeles. This is a major mistake: Approximately 40 percent of [Group 1] described themselves as conservative; 40 percent saw themselves as moderate, and only 20 percent as left-wing  (p. 135).

Therefore, it is doomed to fail if the Democrats project an image that appeals only to a small minority. The second misunderstanding is that [Group 1], who voted for the Democrats, did so because they shared the party s values. Instead, [Group 1] voted for the Democrats because they promised to improve people s material lives. People trusted the Democrats on issues like healthcare, education, and the environment but the Republicans on migration, military policy, and crime fighting.",58,NA,NA,NA,NO,"NO   The text describes political voting motivations (""improve material lives,"" ""promised to improve healthcare/education/environment"") and ideological misalignments, but there is no explicit reference to **economic benefit framing** (tax revenue, GDP, labor shortages, pension strain, or lost benefits due to restrictive policies). The focus is on **voter behavior** rather than immigration’s economic role.",NO,NO,NO,"NO   No economic benefit frame linked to immigration appears. While ""improve people's material lives"" and economic issues (healthcare/education) are mentioned, these relate to voter motivations in a U.S. context, not Germany, and do not explicitly tie immigration to labor shortages, tax revenue, or economic outcomes for Germany/EU. No mention of Fachkräftemangel, GDP, pension systems, or lost economic benefits due to policy.",NO,"NO   The paragraph discusses voting patterns, values, and material policy promises without linking immigration to economic benefits (e.g., labor shortages, tax revenue, or GDP growth). The mention of ""material lives"" refers to healthcare/education, not an economic benefit of immigration.",NO,"B3 - ""material lives"" includes economic/employment improvement (linked to [Group 1] voting for Democrats), though no *explicit* German economic benefit is named. Also, B5 - ""improve people’s material lives"" *could* imply economic benefits (e.g., job opportunities), but the context is U.S.-focused and not tied to *German* immigration policy.

**Final assessment:** NO (the text discusses immigrant voting motives in the U.S., not German economic benefit).",NO,5,1
63a16cb04b3de4bb8c0953b9,NTV,10,MIGR,167,"**Border city El Paso declares state of emergency**

The lifting of **Title 42** could lead to a further massive increase in the arrival of **[Other Group]** and **[Group 1]** attempting to enter the U.S. via Mexico. The number of people apprehended at the Mexico border has already risen significantly during Biden s presidency. In particular, an unusually high number of **[Group 1]** have crossed the U.S. southern border near the border city of **El Paso** in the state of **Texas** in recent days. The mayor of **El Paso** declared a state of emergency over the weekend due to the high number of **[Group 1]**. This allows him, for example, to convert certain facilities into emergency shelters by ordinance. It also puts the city in a position to request additional personnel from the state to care for and house **[Group 1]**.

**[Other Group]** and migration policy are highly charged political issues in the U.S. **Trump s Republicans** accuse **Biden** and his **Democrats** of allowing uncontrolled numbers of people into the country, thereby harming the U.S.",59,NA,NA,NA,NO,"NO   Text focuses on resource strain, shelter needs, and political accusations—no explicit mention of economic benefits (e.g., labor shortages filled, tax contributions, GDP gain, skilled labor provision, or integration measures). Instead, it describes logistical burdens (housing, care) and political discourse, which fall under **THREAT** (T4/5) or **STATUS**, not benefit. No B1–B5 criteria are met.",NO,"NO   Text discusses resource shortages (staffing/shelters), political accusations, and logistical strain on shelters—no mention of labour market entry, vacancy filling, or explicit economic benefit (B1–B5). Focus is on U.S. internal policy and refugee care, not German economic benefit.",NO,"NO   The text discusses the **conversion of facilities into shelters, housing needs, and political disputes**—all of which frame immigration as a **resource shortage (T5)** or **strain (T1/T2)**. No mention of:
- labour shortages filled,
- economic growth, GDP, or tax revenue,
- work permit benefits,
- degree recognition,
- or **explicit** positive economic outcomes.
The keyword **""caring for and housing""** explicitly refers to a **logistical burden**, not an economic benefit.",NO,"NO   The entire paragraph describes a **resource shortage crisis** (staffing shelters, housing refugees) and **policy conflict** with no mention of economic benefits (e.g., labor shortages filled, tax contribution, or GDP). B1–B5 criteria are absent.",NO,"NO   Text discusses resource shortage (crisis in El Paso, ""care for and house **[Group 1]**"", shelters, staffing of personnel) and a **political/legal debate** about uncontrolled migration (foreign context: U.S. Border). No mention of labor market entry, job vacancies filled, or economic benefit for Germany/EU/regional economy. **B4 (labor shortage filled) and B5 (integration measures) do not apply**—only a threat/T5 framing (resource strain).",NO,5,1
